,TEAM_ABBREVIATION_h,OFF_RATING_h,DEF_RATING_h,NET_RATING_h,AST_PCT_h,AST_TOV_h,OREB_PCT_h,DREB_PCT_h,REB_PCT_h,TM_TOV_PCT_h,EFG_PCT_h,TS_PCT_h,PACE_h,POSS_h,HOME_TEAM_h,TEAM_ABBREVIATION_a,OFF_RATING_a,DEF_RATING_a,NET_RATING_a,AST_PCT_a,AST_TOV_a,OREB_PCT_a,DREB_PCT_a,REB_PCT_a,TM_TOV_PCT_a,EFG_PCT_a,TS_PCT_a,PACE_a,POSS_a,HOME_TEAM_a,ATL_h,BKN_h,BOS_h,CHA_h,CHI_h,CLE_h,DAL_h,DEN_h,DET_h,GSW_h,HOU_h,IND_h,LAC_h,LAL_h,MEM_h,MIA_h,MIL_h,MIN_h,NOP_h,NYK_h,OKC_h,ORL_h,PHI_h,PHX_h,POR_h,SAC_h,SAS_h,TOR_h,UTA_h,WAS_h,ATL_a,BKN_a,BOS_a,CHA_a,CHI_a,CLE_a,DAL_a,DEN_a,DET_a,GSW_a,HOU_a,IND_a,LAC_a,LAL_a,MEM_a,MIA_a,MIL_a,MIN_a,NOP_a,NYK_a,OKC_a,ORL_a,PHI_a,PHX_a,POR_a,SAC_a,SAS_a,TOR_a,UTA_a,WAS_a
20,ORL,0.45676998368678645,0.4421669106881405,0.5533553355335533,0.4536862003780717,0.0827966881324747,0.7024608501118568,0.7950819672131147,0.6890243902439026,0.5617021276595744,0.3372641509433961,0.3816793893129773,0.42105263157894735,0.2727272727272727,0.0,CLE,0.4421669106881405,0.45676998368678645,0.4466446644664467,0.3474088291746642,0.08955223880597016,0.20491803278688525,0.296875,0.3109756097560976,0.4208333333333333,0.46045197740113,0.5489614243323442,0.42105263157894735,0.2954545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,TOR,0.572593800978793,0.5959004392386531,0.5159515951595159,0.18714555765595475,0.11039558417663295,0.7964205816554809,0.3893442622950821,0.49695121951219545,0.37021276595744673,0.29009433962264153,0.35114503816793907,0.5063157894736845,0.5681818181818181,0.0,BOS,0.5959004392386531,0.572593800978793,0.48404840484048406,0.5604606525911708,0.09362279511533242,0.610655737704918,0.203125,0.5030487804878048,0.5416666666666666,0.45480225988700584,0.5845697329376853,0.5063157894736845,0.5909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,NYK,0.32463295269168024,0.16105417276720368,0.6754675467546754,0.4914933837429112,0.0956761729530819,0.738255033557047,0.7049180327868855,0.7256097560975612,0.5659574468085107,0.2499999999999999,0.2442748091603053,0.4035087719298245,0.2500000000000002,0.0,WAS,0.16105417276720368,0.32463295269168024,0.3245324532453246,0.6986564299424185,0.1546811397557666,0.29508196721311475,0.2611607142857142,0.27439024390243927,0.37916666666666665,0.15254237288135597,0.13353115727002973,0.4035087719298245,0.2954545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,MIN,0.1174551386623166,0.36310395314787725,0.3839383938393839,0.5992438563327034,0.0800367985280589,0.1655480984340045,0.7725409836065574,0.3902439024390245,0.5446808510638298,0.2806603773584905,0.3078880407124682,0.736842105263158,0.4772727272727273,0.0,BKN,0.36310395314787725,0.1174551386623166,0.6160616061606161,0.5028790786948176,0.10176390773405697,0.22745901639344263,0.8325892857142858,0.6097560975609757,0.45000000000000007,0.3305084745762712,0.4094955489614245,0.736842105263158,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,NOP,0.4600326264274064,0.4070278184480236,0.5819581958195819,0.6937618147448015,0.2456301747930083,0.4295302013422819,0.7028688524590166,0.48170731707317094,0.3234042553191489,0.410377358490566,0.4223918575063612,0.5964912280701755,0.38636363636363646,0.0,ATL,0.4070278184480236,0.4600326264274064,0.4180418041804181,0.869481765834933,0.23473541383989144,0.2971311475409836,0.5691964285714286,0.5182926829268293,0.39583333333333337,0.4915254237288138,0.46587537091988107,0.5964912280701755,0.40909090909090917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,UTA,0.1468189233278958,0.4480234260614935,0.33993399339933994,0.4914933837429112,0.0423183072677093,0.6644295302013422,0.7418032786885246,0.7134146341463417,0.8468085106382978,0.285377358490566,0.2748091603053435,0.6315789473684212,0.40909090909090895,0.0,DAL,0.4480234260614935,0.1468189233278958,0.6600660066006601,0.7754318618042226,0.20624151967435544,0.25819672131147536,0.3348214285714286,0.2865853658536588,0.35,0.46327683615819226,0.46884272997032617,0.6315789473684212,0.43181818181818166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,GSW,0.28548123980424167,0.5036603221083455,0.3905390539053905,0.8979206049149338,0.1315547378104876,0.4384787472035794,0.6331967213114754,0.3567073170731707,0.5531914893617021,0.2971698113207547,0.3460559796437659,0.666666666666667,0.4545454545454548,0.0,DEN,0.5036603221083455,0.28548123980424167,0.6094609460946094,0.7754318618042226,0.11397557666214381,0.3668032786885245,0.5602678571428572,0.6432926829268295,0.5875,0.5197740112994349,0.6528189910979227,0.666666666666667,0.43181818181818166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,SAC,0.5676998368678632,0.0,0.9603960396039604,0.5708884688090738,0.10395584176632935,0.6644295302013422,0.7684426229508198,0.7591463414634148,0.5787234042553191,0.5495283018867924,0.55470737913486,0.7719298245614037,0.5000000000000002,0.0,LAL,0.0,0.5676998368678632,0.039603960396039695,0.5527831094049904,0.020352781546811402,0.23155737704918028,0.3348214285714286,0.24085365853658547,0.7125,0.06779661016949134,0.10089020771513346,0.7719298245614037,0.5227272727272729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,BOS,0.6965742251223495,0.5929721815519768,0.6017601760176017,0.32514177693761825,0.1425942962281509,0.43176733780760623,0.7315573770491804,0.5518292682926833,0.39574468085106385,0.6391509433962262,0.6692111959287532,0.3684210526315792,0.2272727272727273,0.0,PHI,0.5929721815519768,0.6965742251223495,0.3982398239823983,0.1285988483685221,0.06919945725915874,0.26844262295081966,0.5669642857142858,0.44817073170731714,0.4291666666666667,0.5593220338983049,0.6350148367952522,0.3684210526315792,0.27272727272727293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,GSW,0.3230016313213704,0.26939970717423134,0.5918591859185918,0.6408317580340264,0.1002759889604416,0.4876957494407159,0.6168032786885246,0.4756097560975612,0.5829787234042553,0.4056603773584905,0.4045801526717556,0.929824561403509,0.6363636363636365,0.0,LAL,0.26939970717423134,0.3230016313213704,0.4081408140814082,0.46449136276391556,0.056987788331071904,0.38319672131147536,0.5111607142857142,0.524390243902439,0.65,0.27118644067796605,0.2937685459940653,0.929824561403509,0.5909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,DET,0.40293637846655805,0.4099560761347001,0.5412541254125413,0.8034026465028357,0.1609935602575897,0.5145413870246085,0.5532786885245903,0.378048780487805,0.46382978723404256,0.32311320754716977,0.3435114503816794,0.5087719298245617,0.3181818181818181,0.0,ORL,0.4099560761347001,0.40293637846655805,0.4587458745874588,0.32053742802303264,0.073270013568521,0.4467213114754099,0.484375,0.6219512195121952,0.5666666666666668,0.47740112994350303,0.46884272997032617,0.5087719298245617,0.36363636363636376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,IND,0.25611745513866246,0.43484626647144964,0.4235423542354235,0.35538752362948967,0.07083716651333946,0.5078299776286352,0.39754098360655743,0.2713414634146343,0.5276595744680851,0.2735849056603773,0.25190839694656497,0.6140350877192984,0.38636363636363646,0.0,WAS,0.43484626647144964,0.25611745513866246,0.5764576457645765,0.32053742802303264,0.08276797829036633,0.6024590163934426,0.4910714285714286,0.7286585365853662,0.5083333333333333,0.37570621468926557,0.4035608308605343,0.6140350877192984,0.43181818181818166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,ATL,0.37846655791190886,0.32210834553440715,0.5896589658965896,0.5992438563327034,0.24839006439742412,0.14541387024608501,0.49795081967213106,0.22865853658536595,0.276595744680851,0.41509433962264153,0.45038167938931295,0.666666666666667,0.4318181818181819,0.0,HOU,0.32210834553440715,0.37846655791190886,0.4103410341034104,0.5028790786948176,0.12618724559023067,0.5020491803278688,0.8526785714285714,0.771341463414634,0.4625,0.2570621468926553,0.27002967359050456,0.666666666666667,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,BKN,0.30505709624796107,0.7115666178623721,0.2486248624862486,0.37807183364839325,0.06899724011039557,0.3646532438478747,0.24180327868852458,0.128048780487805,0.5829787234042553,0.3372641509433961,0.3486005089058526,0.5263157894736841,0.34090909090909105,0.0,NOP,0.7115666178623721,0.30505709624796107,0.7513751375137514,0.5508637236084453,0.23744911804613295,0.7581967213114754,0.6339285714285716,0.871951219512195,0.36249999999999993,0.4689265536723166,0.4599406528189909,0.5263157894736841,0.36363636363636376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,MIA,0.25611745513866246,0.4626647144948757,0.40264026402640263,0.4120982986767485,0.04415823367065319,0.29753914988814323,0.49795081967213106,0.33231707317073167,0.6851063829787234,0.4127358490566039,0.4580152671755724,0.6315789473684212,0.40909090909090895,0.0,CHI,0.4626647144948757,0.25611745513866246,0.5973597359735974,0.4376199616122842,0.12211668928086838,0.5020491803278688,0.7008928571428572,0.6676829268292686,0.4291666666666667,0.3615819209039548,0.3887240356083088,0.6315789473684212,0.43181818181818166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,TOR,0.3572593800978794,0.39824304538799415,0.5192519251925192,0.33648393194707005,0.07635694572217111,0.5771812080536913,0.7213114754098363,0.5182926829268295,0.4723404255319148,0.3089622641509434,0.3435114503816794,0.42105263157894735,0.2727272727272727,0.0,CLE,0.39824304538799415,0.3572593800978794,0.4807480748074808,0.6238003838771595,0.11397557666214381,0.2786885245901639,0.4218750000000002,0.48170731707317094,0.5499999999999999,0.49435028248587587,0.543026706231454,0.42105263157894735,0.2954545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,MEM,0.3311582381729201,0.3923865300146414,0.506050605060506,0.553875236294896,0.11959521619135235,0.7539149888143177,0.4569672131147543,0.530487804878049,0.4723404255319148,0.24764150943396224,0.20865139949109412,0.3315789473684214,0.4545454545454548,0.0,NYK,0.3923865300146414,0.3311582381729201,0.49394939493949397,0.5815738963531671,0.23066485753052918,0.5430327868852459,0.2455357142857142,0.4695121951219514,0.3041666666666667,0.17514124293785316,0.17507418397626107,0.3315789473684214,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,MIN,0.36378466557911926,0.32210834553440715,0.5808580858085808,0.5500945179584122,0.10671573137074519,0.5302013422818792,0.4713114754098363,0.4085365853658538,0.48085106382978726,0.24764150943396224,0.31806615776081437,0.666666666666667,0.40909090909090895,0.0,OKC,0.32210834553440715,0.36378466557911926,0.4191419141914192,0.472168905950096,0.12754409769335143,0.5286885245901639,0.46875,0.5914634146341464,0.37916666666666665,0.2033898305084747,0.228486646884273,0.666666666666667,0.4772727272727275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,SAS,0.1615008156606852,0.6105417276720353,0.22882288228822883,0.37807183364839325,0.07727690892364306,0.5190156599552572,0.43852459016393464,0.2957317073170733,0.5234042553191489,0.17924528301886788,0.16793893129770976,0.666666666666667,0.40909090909090895,0.0,CHA,0.6105417276720353,0.1615008156606852,0.7711771177117712,0.4011516314779271,0.14925373134328357,0.5614754098360656,0.4799107142857142,0.7042682926829271,0.41666666666666663,0.5564971751412429,0.5905044510385755,0.666666666666667,0.4772727272727275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,UTA,0.5252854812398045,0.3089311859443633,0.6996699669966996,0.553875236294896,0.06623735050597977,0.774049217002237,0.6086065573770493,0.6646341463414636,0.7404255319148936,0.5636792452830187,0.5877862595419847,0.5438596491228069,0.36363636363636354,0.0,DEN,0.3089311859443633,0.5252854812398045,0.3003300330033004,0.3685220729366603,0.05020352781546811,0.3913934426229508,0.2254464285714286,0.33536585365853666,0.6916666666666668,0.3644067796610171,0.41839762611275977,0.5438596491228069,0.36363636363636376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,PHX,0.4339314845024471,0.4626647144948757,0.5225522552255225,0.5198487712665407,0.1333946642134315,0.4295302013422819,0.6762295081967215,0.4695121951219514,0.4595744680851064,0.36556603773584906,0.4071246819338421,0.26315789473684204,0.15909090909090895,0.0,DAL,0.4626647144948757,0.4339314845024471,0.4774477447744775,0.2936660268714011,0.10719131614654001,0.32377049180327866,0.5691964285714286,0.5304878048780488,0.3583333333333333,0.5000000000000002,0.48664688427299696,0.26315789473684204,0.20454545454545459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,SAC,0.32137030995106053,0.512445095168375,0.4103410341034103,0.6465028355387523,0.09751609935602576,0.3825503355704698,0.5799180327868853,0.4207317073170733,0.5872340425531914,0.46226415094339635,0.4402035623409668,0.4912280701754388,0.3181818181818181,0.0,POR,0.512445095168375,0.32137030995106053,0.5896589658965897,0.34548944337811904,0.1614654002713704,0.4200819672131147,0.6160714285714286,0.5792682926829269,0.2875,0.34745762711864403,0.41839762611275977,0.4912280701754388,0.34090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42,PHI,0.0880913539967374,0.23133235724743795,0.4631463146314631,0.23062381852551983,0.0984360625574977,0.13870246085011187,0.6864754098360658,0.3292682926829269,0.36170212765957444,0.2382075471698114,0.23155216284987268,0.2807017543859649,0.18181818181818188,0.0,MIL,0.23133235724743795,0.0880913539967374,0.5368536853685368,0.7159309021113245,0.14654002713704203,0.31352459016393436,0.859375,0.6707317073170733,0.4458333333333333,0.27966101694915246,0.2344213649851632,0.2807017543859649,0.20454545454545459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,LAL,0.07014681892332786,0.2942898975109811,0.4037403740374037,0.655954631379962,0.15363385464581417,0.3064876957494408,0.5409836065573771,0.1585365853658538,0.3148936170212766,0.08490566037735858,0.13994910941475824,0.6315789473684212,0.4318181818181819,0.0,LAC,0.2942898975109811,0.07014681892332786,0.5962596259625963,0.2936660268714011,0.020352781546811402,0.45901639344262285,0.6919642857142858,0.8414634146341462,0.7541666666666668,0.384180790960452,0.3857566765578635,0.6315789473684212,0.40909090909090917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,CHA,0.3507340946166395,0.5900439238653004,0.37073707370737075,0.6275992438563329,0.13891444342226314,0.44966442953020136,0.2663934426229507,0.16463414634146356,0.4936170212765957,0.37264150943396224,0.35114503816793907,0.5789473684210527,0.36363636363636354,0.0,NOP,0.5900439238653004,0.3507340946166395,0.6292629262926293,0.4126679462571978,0.10990502035278152,0.7336065573770492,0.5491071428571428,0.8353658536585364,0.475,0.37853107344632764,0.5014836795252224,0.5789473684210527,0.40909090909090917,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,IND,0.5122349102773247,0.6515373352855054,0.43344334433443343,0.5236294896030247,0.12603495860165595,0.7024608501118568,0.6926229508196723,0.6128048780487805,0.5191489361702127,0.4245283018867926,0.46819338422391854,0.8771929824561404,0.590909090909091,0.0,SAS,0.6515373352855054,0.5122349102773247,0.5665566556655666,0.8445297504798466,0.18588873812754408,0.3073770491803278,0.296875,0.3902439024390245,0.4708333333333333,0.7485875706214691,0.7804154302670625,0.8771929824561404,0.5681818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,WAS,0.2577487765089723,0.3543191800878478,0.48514851485148514,0.5368620037807184,0.0827966881324747,0.25950782997762867,0.6516393442622953,0.4390243902439026,0.6468085106382978,0.4999999999999999,0.49872773536895676,0.38596491228070207,0.2727272727272727,0.0,CHI,0.3543191800878478,0.2577487765089723,0.5148514851485149,0.4664107485604607,0.11261872455902305,0.3483606557377049,0.7388392857142856,0.5609756097560976,0.3916666666666667,0.2231638418079096,0.34124629080118707,0.38596491228070207,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
